Id;Date;QuotationId
10651;2017-10-26 00:00:00.000;161
10652;2017-10-27 00:00:00.000;180
10654;2017-10-28 00:00:00.000;118
10655;2017-10-29 00:00:00.000;95
10656;2017-10-30 00:00:00.000;132
10657;2017-10-31 00:00:00.000;148
10658;2017-11-02 00:00:00.000;60
10659;2017-11-03 00:00:00.000;62
10660;2017-11-04 00:00:00.000;132
10661;2017-11-05 00:00:00.000;21
10662;2017-11-06 00:00:00.000;154
10663;2017-11-07 00:00:00.000;32
10664;2017-11-08 00:00:00.000;5
10665;2017-11-09 00:00:00.000;101
10666;2017-11-10 00:00:00.000;172
10667;2017-11-11 00:00:00.000;89
10668;2017-11-13 00:00:00.000;210
10669;2017-11-14 00:00:00.000;64
10670;2017-11-16 00:00:00.000;435
10671;2017-11-17 00:00:00.000;188
10672;2017-11-18 00:00:00.000;75
10673;2017-11-19 00:00:00.000;25
10674;2017-11-20 00:00:00.000;15
10675;2017-11-21 00:00:00.000;102
10676;2017-11-22 00:00:00.000;34
10677;2017-11-23 00:00:00.000;150
10678;2017-11-24 00:00:00.000;208
10679;2017-11-25 00:00:00.000;187
10680;2017-11-26 00:00:00.000;137
10681;2017-11-27 00:00:00.000;186
10682;2017-11-28 00:00:00.000;23
10683;2017-11-29 00:00:00.000;39
10684;2017-11-30 00:00:00.000;98
10685;2017-12-01 00:00:00.000;38
10687;2017-12-02 00:00:00.000;75
10688;2017-12-03 00:00:00.000;112
10689;2017-12-04 00:00:00.000;123
10690;2017-12-05 00:00:00.000;59
10691;2017-12-06 00:00:00.000;177
10692;2017-12-08 00:00:00.000;181
10693;2017-12-09 00:00:00.000;130
10694;2017-12-10 00:00:00.000;17
10695;2017-12-11 00:00:00.000;170
10696;2017-12-12 00:00:00.000;198
10697;2017-12-16 00:00:00.000;202
10698;2017-12-17 00:00:00.000;145
10699;2017-12-18 00:00:00.000;125
10700;2017-12-19 00:00:00.000;188
10701;2017-12-20 00:00:00.000;171
10702;2017-12-21 00:00:00.000;67
10704;2017-12-22 00:00:00.000;74
10705;2017-12-24 00:00:00.000;7
10706;2017-12-25 00:00:00.000;191
10707;2017-12-26 00:00:00.000;102
10708;2017-12-28 00:00:00.000;88
